Fecha,CO (mg/m3),NO (ug/m3),NO2 (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM25 (ug/m3),SO2 (ug/m3),Provincia,Estación,Latitud,Longitud
11/21/2019,,20,33,,10,7,,Valladolid,La rubia II,41.63,-4.740555556
11/21/2019,,6,19,34,,,,Valladolid,Michelin1,41.66638889,-4.715
11/21/2019,0.3,15,26,,4,,,Valladolid,Renault2,41.60416667,-4.728888889
11/21/2019,,2,14,,8,,2,León,C.T.Compostilla-Compostilla,42.57083333,-6.589444444
11/21/2019,,1,8,40,7,,2,León,C.T.Compostilla-Cortiguera,42.61166667,-6.643333333
11/21/2019,,4,2,,5,,1,León,C.T.Compostilla-Santa Marina,42.67277778,-6.515277778
11/21/2019,0.4,25,33,,21,,8,León,Leon1,43.60333333,-5.589166667
11/21/2019,,,,,12,,3,León,Otero,42.56444444,-6.781944444
11/21/2019,,6,10,54,5,,13,Palencia,Guardo,42.79138889,-4.846388889
11/21/2019,,3,9,40,7,,3,Palencia,Hontoria 1 - Poblado,41.93277778,-4.47
11/21/2019,,6,8,51,5,,7,Palencia,Palencia 3,42.01777778,-4.540555556
11/21/2019,,3,13,49,7,5,2,Salamanca,Salamanca6,40.96055556,-5.639444444
11/21/2019,,7,21,39,12,,4,Segovia,Segovia 2,40.95583333,-4.110555556
11/21/2019,,1,2,,6,,2,Soria,Muriel de la Fuente,41.72361111,-2.856944444
11/21/2019,0.3,22,25,38,3,,2,Soria,Soria,41.76722222,-2.480555556
11/21/2019,,17,31,32,10,4,,Valladolid,Puente Poniente-Mº Luisa Sánchez,41.65611111,-4.733888889
11/21/2019,,4,19,,7,,,Valladolid,Renault3,41.61277778,-4.740833333
11/21/2019,,5,22,36,9,7,,Valladolid,Vega Sicilia,41.62055556,-4.746666667
11/21/2019,,10,18,55,6,,3,Zamora,Zamora 2,41.50888889,-5.748055556
11/21/2019,,5,10,43,8,,3,Avila,Avila II,40.66472222,-4.700833333
11/21/2019,0.3,4,22,,8,,1,Burgos,Burgos1,42.35111111,-3.675555556
11/21/2019,,1,5,61,4,3,4,Burgos,Burgos4,42.33472222,-3.637222222
11/21/2019,,1,4,65,,,4,Burgos,Medina de Pomar,42.95166667,-3.475277778
11/21/2019,,5,16,,15,,3,Burgos,Miranda de Ebro1,42.68222222,-2.918055556
11/21/2019,,12,19,,,,,Burgos,NH3,,
11/21/2019,,2,6,49,5,,4,León,C.T.Compostilla-Congosto,42.62555556,-6.520833333
11/21/2019,,1,7,50,5,,3,León,C.T.L.R. - Cuadros,42.71555556,-5.638888889
11/21/2019,,1,5,,6,,3,León,C.T.L.R. - Naredo,42.81666667,-5.533333333
11/21/2019,,3,10,48,16,,8,León,La Robla,42.80166667,-5.625
11/21/2019,,4,14,30,14,,3,León,Ponferrada4,42.54277778,-6.585
11/21/2019,,,,,16,,,León,Toral de los Vados,42.545,-6.725555556
11/21/2019,,12,39,47,7,,,Palencia,Renault4,41.96138889,-4.494444444
11/21/2019,0.3,3,3,,5,,4,Salamanca,Salamanca5,40.97888889,-5.666388889
11/21/2019,0.7,,,,13,7,,Valladolid,Arco de ladrillo II,41.64555556,-4.730277778
11/21/2019,,5,14,55,21,,1,Valladolid,Medina del Campo,41.31638889,-4.909166667
11/21/2019,,6,24,35,,,,Valladolid,Michelin2,41.68333333,-4.741111111
11/21/2019,,4,10,43,,,,Valladolid,Renault1,41.6,-4.7325
11/21/2019,,14,33,,,,,Valladolid,VALLADOLID SUR,41.61138889,-4.772222222
11/20/2019,,2,5,46,9,,5,Avila,Avila II,40.66472222,-4.700833333
11/20/2019,0.3,5,20,,12,,1,Burgos,Burgos1,42.35111111,-3.675555556
11/20/2019,,3,27,,12,,2,León,C.T.Compostilla-Compostilla,42.57083333,-6.589444444
11/20/2019,,2,14,11,14,,7,León,Carracedelo,42.55861111,-6.725555556
11/20/2019,,4,12,32,18,,26,León,La Robla,42.80166667,-5.625
11/20/2019,,,,,11,,2,León,Otero,42.56444444,-6.781944444
11/20/2019,,1,7,,11,,3,León,Tudela Veguin-Tudela Veguin,42.80166667,-5.648888889
11/20/2019,,2,2,23,4,4,1,Palencia,C.T.G. - Compuerto,42.84916667,-4.835833333
11/20/2019,,7,14,43,5,,19,Palencia,Guardo,42.79138889,-4.846388889
11/20/2019,,3,6,31,6,,1,Palencia,Hontoria 1 - Poblado,41.93277778,-4.47
11/20/2019,,19,44,37,8,,,Palencia,Renault4,41.96138889,-4.494444444
11/20/2019,0.2,3,3,,6,,3,Salamanca,Salamanca5,40.97888889,-5.666388889
11/20/2019,,5,24,38,13,,4,Segovia,Segovia 2,40.95583333,-4.110555556
11/20/2019,,1,2,37,7,,3,Soria,Muriel de la Fuente,41.72361111,-2.856944444
11/20/2019,,5,19,25,,,,Valladolid,Michelin1,41.66638889,-4.715
11/20/2019,,6,27,26,,,,Valladolid,Michelin2,41.68333333,-4.741111111
11/20/2019,,5,22,25,17,,5,Burgos,Aranda de Duero 2,41.66555556,-3.688888889
11/20/2019,,1,5,43,,,3,Burgos,Medina de Pomar,42.95166667,-3.475277778
11/20/2019,,6,18,,,,3,Burgos,Miranda de Ebro1,42.68222222,-2.918055556
11/20/2019,,5,20,30,23,,3,Burgos,Miranda de Ebro2,42.68527778,-2.940277778
11/20/2019,,6,57,,,,,Burgos,NH3,,
11/20/2019,,2,15,20,12,,1,León,C.T.Compostilla-Cortiguera,42.61166667,-6.643333333
11/20/2019,,4,4,,6,,1,León,C.T.Compostilla-Santa Marina,42.67277778,-6.515277778
11/20/2019,,3,18,,10,,3,León,C.T.Compostilla-Villaverde,42.61388889,-6.483888889
11/20/2019,,1,13,37,9,,3,León,C.T.L.R. - Cuadros,42.71555556,-5.638888889
11/20/2019,,1,5,,6,,2,León,C.T.L.R. - Naredo,42.81666667,-5.533333333
11/20/2019,0.3,13,28,,15,,7,León,Leon1,43.60333333,-5.589166667
11/20/2019,,,,,15,,,León,Toral de los Vados,42.545,-6.725555556
11/20/2019,,2,1,35,4,4,2,Palencia,C.T.G. - Villalba,42.70361111,-4.827222222
11/20/2019,,1,1,80,10,,1,Salamanca,El Maillo,40.56944444,-6.223888889
11/20/2019,,2,8,55,4,3,2,Salamanca,Salamanca6,40.96055556,-5.639444444
11/20/2019,0.4,22,24,30,9,,1,Soria,Soria,41.76722222,-2.480555556
11/20/2019,0.7,,,,15,10,,Valladolid,Arco de ladrillo II,41.64555556,-4.730277778
11/20/2019,,14,30,,11,8,,Valladolid,La rubia II,41.63,-4.740555556
11/20/2019,,14,31,23,11,5,,Valladolid,Puente Poniente-Mº Luisa Sánchez,41.65611111,-4.733888889
11/20/2019,0.3,15,27,,5,,,Valladolid,Renault2,41.60416667,-4.728888889
11/20/2019,,5,22,,9,,,Valladolid,Renault3,41.61277778,-4.740833333
11/20/2019,,9,25,27,13,9,,Valladolid,Vega Sicilia,41.62055556,-4.746666667
11/20/2019,,1,6,58,5,2,4,Burgos,Burgos4,42.33472222,-3.637222222
11/20/2019,,2,7,38,6,,5,León,C.T.L.R. - Ventosilla,42.94416667,-5.661944444
11/20/2019,,1,1,64,,,1,León,Lario,43.04166667,-5.091388889
11/20/2019,,1,12,38,6,,1,León,Leon 4,42.57527778,-5.566388889
11/20/2019,,5,21,11,21,,4,León,Ponferrada4,42.54277778,-6.585
11/20/2019,,1,1,39,5,,1,Palencia,Hontoria 2 - Venta de Baños,41.94805556,-4.465833333
11/20/2019,,15,19,29,9,,8,Palencia,Palencia 3,42.01777778,-4.540555556
11/20/2019,,6,16,42,20,,1,Valladolid,Medina del Campo,41.31638889,-4.909166667
11/20/2019,,6,14,,,,,Valladolid,Renault1,41.6,-4.7325
11/20/2019,,13,31,,,,,Valladolid,VALLADOLID SUR,41.61138889,-4.772222222
11/20/2019,,9,19,47,4,,3,Zamora,Zamora 2,41.50888889,-5.748055556
11/19/2019,0.4,10,32,,23,,1,Burgos,Burgos1,42.35111111,-3.675555556
11/19/2019,,1,4,45,5,,4,León,C.T.L.R. - Ventosilla,42.94416667,-5.661944444
11/19/2019,,2,10,13,14,,7,León,Carracedelo,42.55861111,-6.725555556
11/19/2019,,1,2,68,,,1,León,Lario,43.04166667,-5.091388889
11/19/2019,0.5,31,35,,28,,7,León,Leon1,43.60333333,-5.589166667
11/19/2019,,,,,24,,,León,Toral de los Vados,42.545,-6.725555556
11/19/2019,,2,1,27,4,4,2,Palencia,C.T.G. - Villalba,42.70361111,-4.827222222
11/19/2019,,7,9,50,5,,8,Palencia,Guardo,42.79138889,-4.846388889
11/19/2019,,1,1,17,8,,1,Palencia,Hontoria 2 - Venta de Baños,41.94805556,-4.465833333
11/19/2019,,23,26,14,15,,8,Palencia,Palencia 3,42.01777778,-4.540555556
11/19/2019,,5,12,30,13,7,2,Salamanca,Salamanca6,40.96055556,-5.639444444
11/19/2019,,6,18,39,13,,4,Segovia,Segovia 2,40.95583333,-4.110555556
11/19/2019,,1,1,32,7,,5,Soria,Muriel de la Fuente,41.72361111,-2.856944444
11/19/2019,,16,16,21,26,,1,Valladolid,Medina del Campo,41.31638889,-4.909166667
11/19/2019,,23,11,9,,,,Valladolid,Michelin1,41.66638889,-4.715
11/19/2019,,22,30,10,,,,Valladolid,Michelin2,41.68333333,-4.741111111
11/19/2019,,25,28,12,22,12,,Valladolid,Vega Sicilia,41.62055556,-4.746666667
11/19/2019,,23,30,17,20,,4,Zamora,Zamora 2,41.50888889,-5.748055556
11/19/2019,,10,14,31,9,,2,Avila,Avila II,40.66472222,-4.700833333
11/19/2019,,8,24,16,21,,5,Burgos,Aranda de Duero 2,41.66555556,-3.688888889
11/19/2019,,1,5,33,,,2,Burgos,Medina de Pomar,42.95166667,-3.475277778
11/19/2019,,40,32,,,,,Burgos,NH3,,
11/19/2019,,10,34,,18,,3,León,C.T.Compostilla-Compostilla,42.57083333,-6.589444444
11/19/2019,,3,12,24,9,,5,León,C.T.Compostilla-Congosto,42.62555556,-6.520833333
11/19/2019,,1,10,35,8,,3,León,C.T.L.R. - Cuadros,42.71555556,-5.638888889
11/19/2019,,11,24,24,14,,1,León,Leon 4,42.57527778,-5.566388889
11/19/2019,,,,,20,,4,León,Otero,42.56444444,-6.781944444
11/19/2019,,1,7,,9,,4,León,Tudela Veguin-Tudela Veguin,42.80166667,-5.648888889
11/19/2019,0.2,25,24,40,8,,5,Soria,Soria,41.76722222,-2.480555556
11/19/2019,0.8,51,39,,24,15,,Valladolid,Arco de ladrillo II,41.64555556,-4.730277778
11/19/2019,,38,36,,20,12,,Valladolid,La rubia II,41.63,-4.740555556
11/19/2019,,18,22,,,,,Valladolid,Renault1,41.6,-4.7325
11/19/2019,0.4,33,27,,16,,,Valladolid,Renault2,41.60416667,-4.728888889
11/19/2019,,30,29,,17,,,Valladolid,Renault3,41.61277778,-4.740833333
11/19/2019,,37,36,,,,,Valladolid,VALLADOLID SUR,41.61138889,-4.772222222
11/19/2019,,11,18,30,7,4,6,Burgos,Burgos4,42.33472222,-3.637222222
11/19/2019,,11,24,23,14,,3,Burgos,Miranda de Ebro2,42.68527778,-2.940277778
11/19/2019,,1,12,18,11,,1,León,C.T.Compostilla-Cortiguera,42.61166667,-6.643333333
11/19/2019,,4,3,,6,,1,León,C.T.Compostilla-Santa Marina,42.67277778,-6.515277778
11/19/2019,,7,18,,13,,4,León,C.T.Compostilla-Villaverde,42.61388889,-6.483888889
11/19/2019,,1,5,,7,,4,León,C.T.L.R. - Naredo,42.81666667,-5.533333333
11/19/2019,,5,12,41,16,,58,León,La Robla,42.80166667,-5.625
11/19/2019,,8,22,9,21,,6,León,Ponferrada4,42.54277778,-6.585
11/19/2019,,2,2,30,2,2,1,Palencia,C.T.G. - Compuerto,42.84916667,-4.835833333
11/19/2019,,11,17,10,16,,1,Palencia,Hontoria 1 - Poblado,41.93277778,-4.47
11/19/2019,,49,39,13,16,,,Palencia,Renault4,41.96138889,-4.494444444
11/19/2019,,1,1,65,12,,2,Salamanca,El Maillo,40.56944444,-6.223888889
11/19/2019,0.4,9,6,,13,,5,Salamanca,Salamanca5,40.97888889,-5.666388889
11/19/2019,,35,39,8,23,11,,Valladolid,Puente Poniente-Mº Luisa Sánchez,41.65611111,-4.733888889
11/18/2019,,2,4,54,8,,2,Avila,Avila II,40.66472222,-4.700833333
11/18/2019,,4,26,29,15,,3,Burgos,Aranda de Duero 2,41.66555556,-3.688888889
11/18/2019,0.3,4,21,,10,,1,Burgos,Burgos1,42.35111111,-3.675555556
11/18/2019,,3,17,44,7,3,6,Burgos,Burgos4,42.33472222,-3.637222222
11/18/2019,,1,6,50,3,,2,León,C.T.L.R. - Cuadros,42.71555556,-5.638888889
11/18/2019,,,,,10,,2,León,Otero,42.56444444,-6.781944444
11/18/2019,,2,11,37,9,,2,León,Ponferrada4,42.54277778,-6.585
11/18/2019,,7,10,52,4,,10,Palencia,Guardo,42.79138889,-4.846388889
11/18/2019,,,,36,4,,3,Palencia,Hontoria 2 - Venta de Baños,41.94805556,-4.465833333
11/18/2019,,1,1,68,12,,1,Salamanca,El Maillo,40.56944444,-6.223888889
11/18/2019,,6,18,39,12,6,3,Salamanca,Salamanca6,40.96055556,-5.639444444
11/18/2019,0.3,21,29,41,8,,3,Soria,Soria,41.76722222,-2.480555556
11/18/2019,,52,41,,15,11,,Valladolid,La rubia II,41.63,-4.740555556
11/18/2019,,1,18,,7,,2,León,C.T.Compostilla-Compostilla,42.57083333,-6.589444444
11/18/2019,,2,6,50,5,,4,León,C.T.Compostilla-Congosto,42.62555556,-6.520833333
11/18/2019,,1,4,46,9,,2,León,C.T.Compostilla-Cortiguera,42.61166667,-6.643333333
11/18/2019,,1,3,,4,,2,León,C.T.L.R. - Naredo,42.81666667,-5.533333333
11/18/2019,,10,25,39,8,,1,León,Leon 4,42.57527778,-5.566388889
11/18/2019,,1,2,,5,,3,León,Tudela Veguin-Tudela Veguin,42.80166667,-5.648888889
11/18/2019,,9,14,26,6,,1,Palencia,Hontoria 1 - Poblado,41.93277778,-4.47
11/18/2019,,1,1,42,7,,3,Soria,Muriel de la Fuente,41.72361111,-2.856944444
11/18/2019,0.8,45,41,,15,10,,Valladolid,Arco de ladrillo II,41.64555556,-4.730277778
11/18/2019,,8,20,32,,,,Valladolid,Michelin2,41.68333333,-4.741111111
11/18/2019,,28,31,27,13,6,,Valladolid,Puente Poniente-Mº Luisa Sánchez,41.65611111,-4.733888889
11/18/2019,,14,27,39,10,,5,Zamora,Zamora 2,41.50888889,-5.748055556
11/18/2019,,1,4,52,,,2,Burgos,Medina de Pomar,42.95166667,-3.475277778
11/18/2019,,4,23,39,12,,2,Burgos,Miranda de Ebro2,42.68527778,-2.940277778
11/18/2019,,20,27,,,,,Burgos,NH3,,
11/18/2019,,4,2,,5,,3,León,C.T.Compostilla-Santa Marina,42.67277778,-6.515277778
11/18/2019,,3,14,,7,,4,León,C.T.Compostilla-Villaverde,42.61388889,-6.483888889
11/18/2019,,1,2,63,3,,3,León,C.T.L.R. - Ventosilla,42.94416667,-5.661944444
11/18/2019,,3,10,26,8,,6,León,Carracedelo,42.55861111,-6.725555556
11/18/2019,,3,6,62,10,,21,León,La Robla,42.80166667,-5.625
11/18/2019,,1,2,73,,,1,León,Lario,43.04166667,-5.091388889
11/18/2019,,30,38,,19,,4,León,Leon1,43.60333333,-5.589166667
11/18/2019,,,,,12,,,León,Toral de los Vados,42.545,-6.725555556
11/18/2019,,2,1,39,2,1,1,Palencia,C.T.G. - Compuerto,42.84916667,-4.835833333
11/18/2019,,2,1,36,1,1,2,Palencia,C.T.G. - Villalba,42.70361111,-4.827222222
11/18/2019,,8,14,32,7,,7,Palencia,Palencia 3,42.01777778,-4.540555556
11/18/2019,,19,26,26,8,,,Palencia,Renault4,41.96138889,-4.494444444
11/18/2019,0.2,5,6,,9,,4,Salamanca,Salamanca5,40.97888889,-5.666388889
11/18/2019,,3,13,43,12,,3,Segovia,Segovia 2,40.95583333,-4.110555556
11/18/2019,,5,8,39,24,,1,Valladolid,Medina del Campo,41.31638889,-4.909166667
11/18/2019,,17,11,25,,,,Valladolid,Michelin1,41.66638889,-4.715
11/18/2019,,17,23,28,,,,Valladolid,Renault1,41.6,-4.7325
11/18/2019,0.4,36,31,,9,,,Valladolid,Renault2,41.60416667,-4.728888889
11/18/2019,,23,35,,8,,,Valladolid,Renault3,41.61277778,-4.740833333
11/18/2019,,23,33,,,,,Valladolid,VALLADOLID SUR,41.61138889,-4.772222222
11/18/2019,,26,39,26,15,11,,Valladolid,Vega Sicilia,41.62055556,-4.746666667
11/17/2019,,1,8,50,6,3,3,Burgos,Burgos4,42.33472222,-3.637222222
11/17/2019,,1,7,,6,,1,León,C.T.Compostilla-Villaverde,42.61388889,-6.483888889
11/17/2019,,1,3,39,7,,6,León,Carracedelo,42.55861111,-6.725555556
11/17/2019,,5,11,44,16,,19,León,La Robla,42.80166667,-5.625
11/17/2019,,1,1,79,11,,2,Salamanca,El Maillo,40.56944444,-6.223888889
11/17/2019,,3,8,60,7,5,3,Salamanca,Salamanca6,40.96055556,-5.639444444
11/17/2019,,1,6,61,10,,3,Segovia,Segovia 2,40.95583333,-4.110555556
11/17/2019,0.5,12,14,46,4,,2,Soria,Soria,41.76722222,-2.480555556
11/17/2019,,7,17,,8,7,,Valladolid,La rubia II,41.63,-4.740555556
11/17/2019,,7,14,48,7,3,,Valladolid,Puente Poniente-Mº Luisa Sánchez,41.65611111,-4.733888889
11/17/2019,,1,2,52,,,,Valladolid,Renault1,41.6,-4.7325
11/17/2019,,1,8,,7,,,Valladolid,Renault3,41.61277778,-4.740833333
11/17/2019,,1,1,65,8,,3,Avila,Avila II,40.66472222,-4.700833333
11/17/2019,0.3,2,16,,13,,1,Burgos,Burgos1,42.35111111,-3.675555556
11/17/2019,,1,3,54,,,3,Burgos,Medina de Pomar,42.95166667,-3.475277778
11/17/2019,,1,16,,8,,2,León,C.T.Compostilla-Compostilla,42.57083333,-6.589444444
11/17/2019,,2,7,51,5,,4,León,C.T.Compostilla-Congosto,42.62555556,-6.520833333
11/17/2019,,4,1,,5,,1,León,C.T.Compostilla-Santa Marina,42.67277778,-6.515277778
11/17/2019,,1,7,43,6,,2,León,C.T.L.R. - Cuadros,42.71555556,-5.638888889
11/17/2019,,2,6,,7,,2,León,C.T.L.R. - Naredo,42.81666667,-5.533333333
11/17/2019,,2,4,,8,,3,León,Tudela Veguin-Tudela Veguin,42.80166667,-5.648888889
11/17/2019,,2,3,43,2,2,1,Palencia,C.T.G. - Compuerto,42.84916667,-4.835833333
11/17/2019,,2,1,39,2,2,2,Palencia,C.T.G. - Villalba,42.70361111,-4.827222222
11/17/2019,,4,6,56,4,,9,Palencia,Guardo,42.79138889,-4.846388889
11/17/2019,,1,1,49,9,,1,Palencia,Hontoria 1 - Poblado,41.93277778,-4.47
11/17/2019,0.6,4,20,,8,7,,Valladolid,Arco de ladrillo II,41.64555556,-4.730277778
11/17/2019,,1,10,50,,,,Valladolid,Michelin1,41.66638889,-4.715
11/17/2019,,4,9,53,14,,4,Burgos,Aranda de Duero 2,41.66555556,-3.688888889
11/17/2019,,3,13,48,12,,2,Burgos,Miranda de Ebro2,42.68527778,-2.940277778
11/17/2019,,2,3,50,7,,1,León,C.T.Compostilla-Cortiguera,42.61166667,-6.643333333
11/17/2019,,1,3,58,4,,5,León,C.T.L.R. - Ventosilla,42.94416667,-5.661944444
11/17/2019,,1,1,78,,,1,León,Lario,43.04166667,-5.091388889
11/17/2019,,7,18,,12,,3,León,Leon1,43.60333333,-5.589166667
11/17/2019,,,,,12,,2,León,Otero,42.56444444,-6.781944444
11/17/2019,,2,12,44,14,,4,León,Ponferrada4,42.54277778,-6.585
11/17/2019,,,,,10,,,León,Toral de los Vados,42.545,-6.725555556
11/17/2019,,,,57,7,,3,Palencia,Hontoria 2 - Venta de Baños,41.94805556,-4.465833333
11/17/2019,,3,2,56,7,,7,Palencia,Palencia 3,42.01777778,-4.540555556
11/17/2019,,1,7,53,6,,,Palencia,Renault4,41.96138889,-4.494444444
11/17/2019,0.1,1,1,,6,,1,Salamanca,Salamanca5,40.97888889,-5.666388889
11/17/2019,,1,1,50,8,,2,Soria,Muriel de la Fuente,41.72361111,-2.856944444
11/17/2019,,2,2,58,23,,1,Valladolid,Medina del Campo,41.31638889,-4.909166667
11/17/2019,,1,7,51,,,,Valladolid,Michelin2,41.68333333,-4.741111111
11/17/2019,0.2,4,9,,3,,,Valladolid,Renault2,41.60416667,-4.728888889
11/17/2019,,6,10,,,,,Valladolid,VALLADOLID SUR,41.61138889,-4.772222222
11/17/2019,,2,10,51,9,6,,Valladolid,Vega Sicilia,41.62055556,-4.746666667
11/17/2019,,6,5,67,7,,4,Zamora,Zamora 2,41.50888889,-5.748055556
11/16/2019,,1,1,63,7,,2,Avila,Avila II,40.66472222,-4.700833333
11/16/2019,,1,4,57,,,2,Burgos,Medina de Pomar,42.95166667,-3.475277778
11/16/2019,,2,4,50,9,,1,León,C.T.Compostilla-Cortiguera,42.61166667,-6.643333333
11/16/2019,,1,7,,8,,1,León,C.T.Compostilla-Villaverde,42.61388889,-6.483888889
11/16/2019,,1,6,56,4,,2,León,C.T.L.R. - Cuadros,42.71555556,-5.638888889
11/16/2019,,1,6,,7,,3,León,C.T.L.R. - Naredo,42.81666667,-5.533333333
11/16/2019,,3,10,58,12,,10,León,La Robla,42.80166667,-5.625
11/16/2019,,1,1,82,,,1,León,Lario,43.04166667,-5.091388889
11/16/2019,,6,12,,9,,1,León,Leon1,43.60333333,-5.589166667
11/16/2019,,2,3,46,1,1,1,Palencia,C.T.G. - Compuerto,42.84916667,-4.835833333
11/16/2019,,,,51,5,,3,Palencia,Hontoria 2 - Venta de Baños,41.94805556,-4.465833333
11/16/2019,,4,3,50,6,,8,Palencia,Palencia 3,42.01777778,-4.540555556
11/16/2019,,5,16,43,6,,,Palencia,Renault4,41.96138889,-4.494444444
11/16/2019,,2,10,48,9,4,2,Salamanca,Salamanca6,40.96055556,-5.639444444
11/16/2019,0.6,8,24,,7,6,,Valladolid,Arco de ladrillo II,41.64555556,-4.730277778
11/16/2019,,13,25,,6,6,,Valladolid,La rubia II,41.63,-4.740555556
11/16/2019,,2,2,49,21,,1,Valladolid,Medina del Campo,41.31638889,-4.909166667
11/16/2019,,2,13,39,,,,Valladolid,Michelin1,41.66638889,-4.715
11/16/2019,,9,19,39,7,3,,Valladolid,Puente Poniente-Mº Luisa Sánchez,41.65611111,-4.733888889
11/16/2019,,3,14,,6,,,Valladolid,Renault3,41.61277778,-4.740833333
11/16/2019,,8,18,,,,,Valladolid,VALLADOLID SUR,41.61138889,-4.772222222
11/16/2019,,1,5,54,7,,4,León,C.T.Compostilla-Congosto,42.62555556,-6.520833333
11/16/2019,,1,4,59,5,,4,León,C.T.L.R. - Ventosilla,42.94416667,-5.661944444
11/16/2019,,1,3,39,9,,6,León,Carracedelo,42.55861111,-6.725555556
11/16/2019,,2,1,46,2,2,2,Palencia,C.T.G. - Villalba,42.70361111,-4.827222222
11/16/2019,,4,6,62,5,,9,Palencia,Guardo,42.79138889,-4.846388889
11/16/2019,,1,5,41,4,,1,Palencia,Hontoria 1 - Poblado,41.93277778,-4.47
11/16/2019,,1,1,71,13,,2,Salamanca,El Maillo,40.56944444,-6.223888889
11/16/2019,,2,8,59,9,,3,Segovia,Segovia 2,40.95583333,-4.110555556
11/16/2019,,1,1,50,8,,3,Soria,Muriel de la Fuente,41.72361111,-2.856944444
11/16/2019,,3,5,44,,,,Valladolid,Renault1,41.6,-4.7325
11/16/2019,,3,9,49,12,,4,Burgos,Aranda de Duero 2,41.66555556,-3.688888889
11/16/2019,0.3,2,15,,8,,1,Burgos,Burgos1,42.35111111,-3.675555556
11/16/2019,,1,6,58,5,3,6,Burgos,Burgos4,42.33472222,-3.637222222
11/16/2019,,4,19,37,11,,2,Burgos,Miranda de Ebro2,42.68527778,-2.940277778
11/16/2019,,4,3,,7,,1,León,C.T.Compostilla-Santa Marina,42.67277778,-6.515277778
11/16/2019,,,,,12,,2,León,Otero,42.56444444,-6.781944444
11/16/2019,,2,12,45,11,,3,León,Ponferrada4,42.54277778,-6.585
11/16/2019,,,,,9,,,León,Toral de los Vados,42.545,-6.725555556
11/16/2019,,1,3,,6,,3,León,Tudela Veguin-Tudela Veguin,42.80166667,-5.648888889
11/16/2019,0.1,2,2,,4,,2,Salamanca,Salamanca5,40.97888889,-5.666388889
11/16/2019,0.5,14,14,48,4,,2,Soria,Soria,41.76722222,-2.480555556
11/16/2019,,3,12,42,,,,Valladolid,Michelin2,41.68333333,-4.741111111
11/16/2019,0.2,12,20,,3,,,Valladolid,Renault2,41.60416667,-4.728888889
11/16/2019,,2,15,43,6,7,,Valladolid,Vega Sicilia,41.62055556,-4.746666667
11/16/2019,,8,9,54,8,,2,Zamora,Zamora 2,41.50888889,-5.748055556
11/15/2019,,1,1,62,11,,1,Avila,Avila II,40.66472222,-4.700833333
11/15/2019,,1,10,57,4,2,6,Burgos,Burgos4,42.33472222,-3.637222222
11/15/2019,,1,7,,5,,1,León,C.T.Compostilla-Villaverde,42.61388889,-6.483888889
11/15/2019,,1,4,65,2,,2,León,C.T.L.R. - Cuadros,42.71555556,-5.638888889
11/15/2019,,1,4,45,6,,6,León,Carracedelo,42.55861111,-6.725555556
11/15/2019,,1,9,57,3,,1,León,Leon 4,42.57527778,-5.566388889
11/15/2019,,,,,11,,2,León,Otero,42.56444444,-6.781944444
11/15/2019,,1,8,56,8,,2,León,Ponferrada4,42.54277778,-6.585
11/15/2019,,,,,8,,,León,Toral de los Vados,42.545,-6.725555556
11/15/2019,,8,10,65,2,,13,Palencia,Guardo,42.79138889,-4.846388889
11/15/2019,,1,3,51,1,,1,Palencia,Hontoria 1 - Poblado,41.93277778,-4.47
11/15/2019,,,,61,5,,5,Palencia,Hontoria 2 - Venta de Baños,41.94805556,-4.465833333
11/15/2019,,1,1,73,19,,2,Salamanca,El Maillo,40.56944444,-6.223888889
11/15/2019,0.1,2,2,,9,,2,Salamanca,Salamanca5,40.97888889,-5.666388889
11/15/2019,,2,5,61,10,,3,Segovia,Segovia 2,40.95583333,-4.110555556
11/15/2019,,2,5,55,,,,Valladolid,Michelin2,41.68333333,-4.741111111
11/15/2019,,5,14,51,4,4,,Valladolid,Vega Sicilia,41.62055556,-4.746666667
11/15/2019,,4,10,55,9,,2,Burgos,Aranda de Duero 2,41.66555556,-3.688888889
11/15/2019,0.3,3,16,,7,,1,Burgos,Burgos1,42.35111111,-3.675555556
11/15/2019,,2,3,58,4,,4,León,C.T.Compostilla-Congosto,42.62555556,-6.520833333
11/15/2019,,2,2,79,,,2,León,Lario,43.04166667,-5.091388889
11/15/2019,,13,20,,10,,3,León,Leon1,43.60333333,-5.589166667
11/15/2019,,4,3,53,5,,7,Palencia,Palencia 3,42.01777778,-4.540555556
11/15/2019,,4,11,56,10,5,3,Salamanca,Salamanca6,40.96055556,-5.639444444
11/15/2019,,1,1,54,7,,3,Soria,Muriel de la Fuente,41.72361111,-2.856944444
11/15/2019,,9,17,,4,4,,Valladolid,La rubia II,41.63,-4.740555556
11/15/2019,,1,7,55,,,,Valladolid,Michelin1,41.66638889,-4.715
11/15/2019,,7,11,53,6,2,,Valladolid,Puente Poniente-Mº Luisa Sánchez,41.65611111,-4.733888889
11/15/2019,,1,3,53,,,,Valladolid,Renault1,41.6,-4.7325
11/15/2019,,2,8,,3,,,Valladolid,Renault3,41.61277778,-4.740833333
11/15/2019,,11,10,61,7,,3,Zamora,Zamora 2,41.50888889,-5.748055556
11/15/2019,,1,4,59,,,1,Burgos,Medina de Pomar,42.95166667,-3.475277778
11/15/2019,,10,26,,,,6,Burgos,Miranda de Ebro1,42.68222222,-2.918055556
